object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
226891,346.655182,-63.260487,320.952196,-50.040935,1,0.3242,0.4703,0.5941,42.1019,0.019,90
226980,52.207031,-26.610098,221.298836,-55.042928,1,0.3818,0.39,0.008,41.6199,0.014,90
227067,151.347656,3.583322,236.252362,43.918627,1,0.6922,0.7102,0.0548,43.1853,0.015,95
227068,52.207031,-28.29155,224.208534,-55.300157,1,0.1071,0.101,0.621,38.339,0.007,62
227130,351.299988,-62.3204,319.038597,-52.026867,1,0,0,0,,0.018,65
228011,152.050781,3.284369,237.157374,44.318466,1,0,0,0,,0.019,65
228629,358.636353,-46.768478,328.890146,-67.388837,1,0.1162,0.1242,0.0056,38.8207,0.008,42
228766,52.207031,-28.29155,224.208534,-55.300157,1,0.2418,0.2395,1.1931,40.396,0.007,90
229781,52.207031,-28.29155,224.208534,-55.300157,1,0,0,0,,0.007,16
230026,150.996094,4.181528,235.291975,43.970869,1,0.2676,0.2692,0.0084,40.6854,0.015,90
230227,150.644531,3.583322,235.698235,43.342784,1,0.3191,0.364,0.0322,41.4437,0.018,62
230228,346.276581,-64.011238,320.448031,-49.344136,1,0.2328,2.7836,1.2143,46.8302,0.019,90
230922,0.574468,-45.98114,327.041068,-68.778764,1,0.1161,0.0667,0.0152,37.387,0.006,42
230944,349.891296,-64.573555,317.972107,-49.786192,1,0.1021,0.1056,0.012,38.4415,0.023,90
231490,1.666667,-44.399834,327.51919,-70.529554,1,0.3245,0.2144,0.9894,40.1254,0.009,52
231838,0.190678,-45.783966,327.956322,-68.803772,1,0.1657,0.1815,0.3766,39.7217,0.005,90
232158,358.648071,-46.37508,329.462659,-67.716008,1,0.2703,0.3115,0.0306,41.0499,0.009,90
232276,0.58952,-47.161343,325.385896,-67.769893,1,0.1262,0.1249,0.0133,38.8331,0.009,42
232506,149.414062,3.433834,234.919132,42.24555,1,0.6269,0.6246,0.0083,42.845,0.027,90
232681,1.753247,-46.768478,324.030235,-68.498041,1,0.2496,0.2234,0.0136,40.226,0.014,88
233120,152.050781,2.985506,237.495952,44.143927,1,0.1702,0.1885,0.1925,39.8132,0.019,67
233267,352.132874,-63.636005,317.424173,-51.095855,1,0.3443,0.3077,0.4384,41.0192,0.021,90
233697,52.207031,-28.630989,224.800211,-55.343637,1,0.103,0.1008,0.0068,38.3345,0.009,67
233950,35.332031,-5.979157,172.286722,-59.931743,1,0.2627,0.2429,0.1489,40.4309,0.022,52
234657,352.711273,-63.823658,316.922299,-51.059403,1,0.297,2.5634,0.4516,46.6137,0.024,90
234724,53.613281,-26.944359,222.237403,-53.863858,1,0,0,0,,0.009,16
235022,349.891296,-64.573555,317.972107,-49.786192,1,0.596,0.6322,0.0281,42.8771,0.023,90
235141,347.861847,-61.943836,321.519104,-51.424048,1,0.6106,0.6224,0.0226,42.8356,0.017,90
235219,151.171875,2.537361,237.288526,43.169764,1,0.678,0.6513,0.0533,42.9558,0.024,90
235402,34.277344,-5.079716,169.526841,-59.95664,1,0,0,0,,0.019,65
235478,52.207031,-26.610098,221.298836,-55.042928,1,0.4687,0.4685,0.0205,42.0919,0.014,42
235847,33.574219,-5.379379,168.83809,-60.637536,1,0.3211,0.2824,0.0145,40.8048,0.017,90
235952,150.820312,3.134927,236.341348,43.230123,1,0,0,0,,0.016,65
236075,359.814819,-44.399834,330.775011,-69.801007,1,0.4863,0.4496,0.038,41.9851,0.009,62
236095,346.5625,-63.448284,320.82472,-49.866957,1,0.1515,0.122,0.0148,38.7778,0.021,42
236106,346.130127,-63.07262,321.423103,-50.042305,1,1.7769,1.9574,0.0635,45.8999,0.02,95
236647,33.574219,-6.579593,170.455585,-61.548219,1,0.1436,0.1712,0.5904,39.5819,0.021,90
237006,2.457983,-45.389202,324.632685,-69.945696,1,2.0538,2.0369,0.0466,46.0058,0.011,88
237146,152.050781,2.985506,237.495952,44.143927,1,0.4694,0.4474,0.8253,41.9726,0.019,90
237149,0.929752,-44.597992,328.531426,-70.083244,1,0.2742,0.3948,1.1665,41.6511,0.011,90
237164,150.292969,2.686724,236.427488,42.541447,1,0.0714,0.047,0.0135,36.5959,0.016,42
237313,351.299988,-62.3204,319.038597,-52.026867,1,0.3326,0.5347,0.6976,42.4365,0.018,90
237559,0.574468,-45.98114,327.041068,-68.778764,1,0.2731,0.2468,0.0337,40.4706,0.006,90
237600,1.708861,-45.586655,325.688716,-69.520253,1,0.4983,0.6308,0.2192,42.8709,0.011,42
237651,149.414062,3.433834,234.919132,42.24555,1,0.4035,0.3283,0.5024,41.1821,0.027,90
237982,150.996094,4.181528,235.291975,43.970869,1,0,0,0,,0.015,65
238279,149.414062,2.238686,236.239766,41.565558,1,0.2305,0.2427,0.0527,40.4293,0.017,42
238604,53.4375,-29.142223,225.90812,-54.336118,1,0.171,2.6237,1.0155,46.6749,0.008,90
238605,149.589844,3.583322,234.885369,42.474696,1,0,0,0,,0.024,92
239050,349.966217,-62.696659,319.542989,-51.376556,1,0.4702,0.475,0.0162,42.1278,0.021,88
239080,348.586945,-64.573555,318.693903,-49.477869,1,0.1867,0.1736,0.0155,39.6148,0.018,52
239227,35.332031,-5.979157,172.286722,-59.931743,1,0.2,0.2813,0.4386,40.795,0.022,62
239315,348.586945,-64.573555,318.693903,-49.477869,1,0.2443,0.2459,0.0093,40.4618,0.018,67
239328,347.617462,-62.508568,321.121462,-50.904708,1,0.3956,0.5225,0.3349,42.376,0.019,90
239835,150.820312,3.134927,236.341348,43.230123,1,0,0,0,,0.016,65
240038,351.953644,-62.132156,318.777388,-52.347124,1,0.4673,0.4236,0.0426,41.8316,0.019,90
240336,53.085938,-27.784405,223.525509,-54.460748,1,0.4597,0.2891,0.4116,40.8633,0.007,42
240999,33.398438,-3.732834,166.49228,-59.466614,1,0.1107,0.0671,0.0216,37.4013,0.022,62
241393,33.574219,-6.579593,170.455585,-61.548219,1,0.2356,0.2506,0.0079,40.5079,0.021,42
242450,150.644531,3.583322,235.698235,43.342784,1,0.6025,0.5804,0.012,42.6516,0.018,90
242508,347.013428,-62.508568,321.472056,-50.73533,1,0.3865,0.3383,0.1633,41.2576,0.018,90
242522,346.655182,-63.260487,320.952196,-50.040935,1,0,0,0,,0.019,65
242834,51.855469,-26.276812,220.627031,-55.293792,1,0,0,0,,0.014,16
242943,33.574219,-5.079716,168.448505,-60.407218,1,0.1545,0.1536,0.0992,39.3224,0.016,90
243303,33.222656,-4.780192,167.515653,-60.396584,1,0,0,0,,0.018,16
243726,150.996094,2.985506,236.647967,43.28735,1,0,0,0,,0.02,65
244228,0.58952,-47.161343,325.385896,-67.769893,1,0.1558,0.1596,0.1812,39.4131,0.009,42
244614,151.171875,2.537361,237.288526,43.169764,1,0.4053,0.4892,0.3759,42.2046,0.024,90
244733,347.8125,-63.448284,320.128971,-50.202348,1,0.233,0.2453,0.009,40.4554,0.021,62
244952,150.996094,4.181528,235.291975,43.970869,1,0,0,0,,0.015,65
245390,34.453125,-5.229529,169.987075,-59.956185,1,0.0669,0.0928,0.0151,38.1415,0.019,42
245853,351.321442,-64.198746,317.458993,-50.429931,1,0.4845,0.5473,0.2839,42.4973,0.023,88
245887,149.238281,3.882372,234.283829,42.351155,1,0,0,0,,0.033,92
245974,359.446716,-44.20153,331.730015,-69.805709,1,0.3348,0.3378,0.0108,41.2539,0.01,90
246012,52.910156,-27.279613,222.625192,-54.536648,1,0,0,0,,0.007,16
246195,152.050781,2.985506,237.495952,44.143927,1,0,0,0,,0.019,16
246247,53.613281,-26.944359,222.237403,-53.863858,1,0.2786,0.2902,0.0222,40.8728,0.009,90
246511,33.574219,-5.379379,168.83809,-60.637536,1,0.2574,0.2351,0.0701,40.3504,0.017,90
246759,346.276581,-64.011238,320.448031,-49.344136,1,0.6274,0.6074,0.0355,42.7714,0.019,88
246768,52.207031,-28.29155,224.208534,-55.300157,1,0.2324,0.1564,0.8,39.3658,0.007,62
246788,349.285706,-62.884678,319.786163,-51.046461,1,0.2527,0.3012,1.0979,40.9656,0.018,67
246789,53.789062,-27.784405,223.685697,-53.845803,1,0.26,0.2678,0.0066,40.6727,0.009,62
247109,1.363636,-46.768478,324.669342,-68.371416,1,0.1629,2.6597,1.088,46.7107,0.008,90
247729,52.558594,-27.279613,222.538937,-54.845107,1,0.198,0.2834,0.029,40.8135,0.008,42
247738,33.398438,-4.331149,167.226341,-59.936551,1,0,0,0,,0.018,65
247781,151.171875,1.342993,238.60252,42.464379,1,0.0665,0.0847,0.0152,37.9328,0.026,42
247906,359.446716,-44.20153,331.730015,-69.805709,1,0,0,0,,0.01,16
248547,349.615387,-63.636005,318.927246,-50.506542,1,0.3731,0.4224,0.3629,41.8245,0.018,90
248938,33.75,-4.630479,168.146242,-59.949072,1,0.2939,0.2984,0.018,40.942,0.019,42
249296,346.130127,-63.07262,321.423103,-50.042305,1,0.2999,0.314,0.6668,41.0697,0.02,90
249956,52.910156,-25.944481,220.36635,-54.301439,1,0.3123,0.3088,0.0547,41.0277,0.01,90
249983,352.132874,-63.636005,317.424173,-51.095855,1,0,0,0,,0.021,65
249991,348.586945,-64.573555,318.693903,-49.477869,1,0.1596,0.1428,0.0207,39.1488,0.018,42
250871,151.523438,3.134927,236.900695,43.80317,1,0,0,0,,0.019,65
250956,1.753247,-46.768478,324.030235,-68.498041,1,0.2386,0.2368,1.0638,40.3685,0.014,90
251002,150.996094,2.985506,236.647967,43.28735,1,0.2562,0.2506,0.0148,40.5078,0.02,90
251079,33.75,-4.630479,168.146242,-59.949072,1,0.4138,0.4768,0.0284,42.1376,0.019,90
251728,51.855469,-28.630989,224.73326,-55.649872,1,0.4271,0.462,0.2691,42.0557,0.009,90
252115,1.753247,-46.768478,324.030235,-68.498041,1,0.4679,0.416,0.8255,41.7849,0.014,90
252245,51.328125,-27.784405,223.130589,-55.999499,1,0.432,0.3553,0.0264,41.3824,0.013,90
252381,349.891296,-64.573555,317.972107,-49.786192,1,0.2797,0.34,0.0625,41.2706,0.023,90
252646,53.085938,-28.122234,224.100909,-54.509752,1,0.2984,0.2874,0.0079,40.8478,0.007,90
253105,349.615387,-63.636005,318.927246,-50.506542,1,0.2977,0.3358,0.0125,41.2391,0.018,90
253633,152.050781,2.985506,237.495952,44.143927,1,0.2737,0.2666,0.0237,40.6612,0.019,42
253634,346.5,-62.3204,321.951129,-50.736054,1,0.3396,0.4459,0.1585,41.964,0.02,62
253844,1.363636,-46.768478,324.669342,-68.371416,1,0.7365,0.7369,0.013,43.2835,0.008,90
253860,346.130127,-63.07262,321.423103,-50.042305,1,0.5072,0.4818,0.0162,42.1645,0.02,90
254082,346.5,-62.3204,321.951129,-50.736054,1,0.2561,2.6018,1.1704,46.6528,0.02,90
254147,151.171875,2.238686,237.619933,42.994783,1,0.1298,0.147,0.0137,39.2177,0.024,42
254238,52.558594,-27.279613,222.538937,-54.845107,1,0.3864,0.394,0.0146,41.6459,0.008,42
254314,34.101562,-5.829153,170.247753,-60.638325,1,0.2398,0.2187,0.0229,40.174,0.019,90
254469,346.655182,-63.260487,320.952196,-50.040935,1,0,0,0,,0.019,16
254732,346.5625,-63.448284,320.82472,-49.866957,1,0.7975,0.8973,0.0491,43.8097,0.021,90
255194,35.683594,-5.379379,171.992947,-59.253501,1,0.969,1.3729,0.2424,44.9516,0.02,88
255763,53.085938,-28.122234,224.100909,-54.509752,1,0.2307,0.2243,0.0139,40.2355,0.007,42
255879,34.277344,-5.079716,169.526841,-59.95664,1,0.2892,0.2884,0.0189,40.8571,0.019,90
255891,150.820312,3.732834,235.666318,43.572109,1,0,0,0,,0.016,65
256581,346.5625,-63.448284,320.82472,-49.866957,1,0.0611,0.0994,0.0139,38.3007,0.021,42
256899,151.347656,3.583322,236.252362,43.918627,1,0,0,0,,0.015,65
257007,52.207031,-28.630989,224.800211,-55.343637,1,0.4145,0.4781,0.3775,42.1445,0.009,90
257059,149.414062,2.238686,236.239766,41.565558,1,0,0,0,,0.017,92
257209,1.753247,-46.768478,324.030235,-68.498041,1,0.2395,0.2416,0.6105,40.4176,0.014,90
257457,358.665253,-45.783966,330.353593,-68.203652,1,0.3476,0.35,0.0136,41.3437,0.009,42
257550,151.171875,2.537361,237.288526,43.169764,1,0,0,0,,0.024,65
258055,1.694561,-45.191612,326.278557,-69.858253,1,0.3365,0.3332,0.0062,41.2193,0.011,88
258231,359.415588,-46.768478,327.729895,-67.686097,1,0.7636,0.7992,0.0243,43.4998,0.009,90
258315,151.347656,3.583322,236.252362,43.918627,1,0.3747,0.4446,0.4906,41.9563,0.015,90
258789,52.910156,-25.944481,220.36635,-54.301439,1,0.5747,0.5863,0.0102,42.6782,0.01,95
258888,1.363636,-46.768478,324.669342,-68.371416,1,0,0,0,,0.008,65
259447,151.347656,3.583322,236.252362,43.918627,1,0.7357,0.7906,0.045,43.471,0.015,88
259561,52.207031,-26.610098,221.298836,-55.042928,1,0,0,0,,0.014,92
259644,346.5,-62.3204,321.951129,-50.736054,1,0.2531,0.4251,0.2599,41.841,0.02,42
260024,359.446716,-44.20153,331.730015,-69.805709,1,0.3146,0.2966,0.0679,40.9268,0.01,90
260564,348.529419,-61.75544,321.29398,-51.763351,1,0.3468,0.3526,0.0621,41.363,0.016,90
260709,0.949367,-45.586655,326.991548,-69.251686,1,0,0,0,,0.013,65
261127,0.949367,-45.586655,326.991548,-69.251686,1,0.3269,0.3271,0.0082,41.1731,0.013,90
261542,1.363636,-46.768478,324.669342,-68.371416,1,0.3165,0.305,0.5774,40.9969,0.008,90
261823,53.085938,-27.784405,223.525509,-54.460748,1,0.3842,0.4276,0.3391,41.8557,0.007,90
262311,150.292969,2.686724,236.427488,42.541447,1,0.3915,0.4917,0.5289,42.2178,0.016,90
262661,51.328125,-27.784405,223.130589,-55.999499,1,0.7279,0.7901,0.0541,43.4693,0.013,90
262731,347.8125,-63.448284,320.128971,-50.202348,1,0.1803,0.2285,0.0422,40.281,0.021,42
263303,52.558594,-27.279613,222.538937,-54.845107,1,0.1985,2.4487,1.0257,46.4931,0.008,42
263344,53.4375,-29.142223,225.90812,-54.336118,1,0.1213,0.0683,0.0168,37.4392,0.008,62
263348,150.117188,2.238686,236.784618,42.139082,1,0,0,0,,0.016,65
263595,348.586945,-64.573555,318.693903,-49.477869,1,0.4054,0.4738,0.2136,42.1212,0.018,90
263821,33.574219,-5.379379,168.83809,-60.637536,1,0,0,0,,0.017,92
264234,351.259003,-64.386185,317.34486,-50.255113,1,0,0,0,,0.02,65
264261,1.363636,-46.768478,324.669342,-68.371416,1,0.3527,0.3443,0.0338,41.3022,0.008,52
264580,347.8125,-63.448284,320.128971,-50.202348,1,0,0,0,,0.021,65
264774,1.753247,-46.768478,324.030235,-68.498041,1,0.1216,0.5899,0.2205,42.6944,0.014,67
265397,151.347656,3.583322,236.252362,43.918627,1,0.2188,0.2015,1.0531,39.9746,0.015,90
265536,349.046051,-61.943836,320.79653,-51.753706,1,0.2136,0.6001,0.2975,42.7395,0.017,42
265537,2.097458,-45.783966,324.73784,-69.478613,1,0.2176,0.2589,0.0192,40.5883,0.011,90
265587,150.117188,3.732834,235.120533,42.993809,1,0.3228,0.3572,0.6837,41.3954,0.02,90
265666,0.189873,-45.586655,328.254458,-68.969298,1,0.3586,0.4118,0.3911,41.759,0.007,90
265676,33.574219,-5.079716,168.448505,-60.407218,1,0,0,0,,0.016,65
266014,347.617462,-62.508568,321.121462,-50.904708,1,0.561,0.5979,0.0094,42.7296,0.019,42
266218,51.855469,-27.953188,223.543603,-55.56147,1,0.1573,0.1405,0.0172,39.1107,0.008,42
266432,53.964844,-28.630989,225.14295,-53.813613,1,0.3782,0.3741,0.0132,41.5132,0.009,90
266651,0.929752,-44.597992,328.531426,-70.083244,1,0,0,0,,0.011,65
266677,33.925781,-5.979157,170.179895,-60.866303,1,0,0,0,,0.022,16
266702,150.46875,1.64151,237.714575,42.075234,1,0,0,0,,0.017,65
266762,0.190678,-45.783966,327.956322,-68.803772,1,1.6295,1.8758,0.1248,45.7866,0.005,88
267911,347.861847,-61.943836,321.519104,-51.424048,1,0.285,0.5305,0.0765,42.416,0.017,42
268128,150.820312,3.134927,236.341348,43.230123,1,0.365,0.3441,0.2955,41.3012,0.016,90
268132,351.299988,-62.3204,319.038597,-52.026867,1,0,0,0,,0.018,65
268605,32.871094,-4.780192,166.959493,-60.615132,1,0.3698,0.3559,0.0229,41.3866,0.017,52
268812,347.013428,-62.508568,321.472056,-50.73533,1,0.6261,0.7054,0.049,43.1674,0.018,90
268949,33.925781,-5.979157,170.179895,-60.866303,1,0.5236,2.0253,0.7284,45.9906,0.022,90
268977,150.117188,3.732834,235.120533,42.993809,1,0,0,0,,0.02,53
269068,349.891296,-64.573555,317.972107,-49.786192,1,0,0,0,,0.023,65
269366,351.259003,-64.386185,317.34486,-50.255113,1,0,0,0,,0.02,65
269416,148.886719,2.686724,235.347248,41.389003,1,0.4789,0.5343,0.0459,42.4345,0.028,90
269623,359.415588,-46.768478,327.729895,-67.686097,1,0.2305,0.2049,0.017,40.0152,0.009,67
269733,33.574219,-6.579593,170.455585,-61.548219,1,0.5303,0.5881,0.0306,42.6864,0.021,90
269814,33.222656,-4.780192,167.515653,-60.396584,1,0.3821,0.3811,0.0235,41.5608,0.018,90
270675,53.964844,-28.630989,225.14295,-53.813613,1,0.4045,0.4239,0.994,41.8335,0.009,90
271322,348.908447,-63.823658,319.169886,-50.176186,1,0.2794,0.2928,0.0078,40.8944,0.018,42
271394,349.429535,-62.508568,320.039643,-51.393745,1,0.3032,0.5616,0.2242,42.565,0.02,90
271554,359.816315,-44.003082,331.45134,-70.123054,1,0.2002,0.6348,0.9412,42.8877,0.013,42
271893,151.171875,2.537361,237.288526,43.169764,1,0,0,0,,0.024,65
272197,347.84671,-64.760857,318.929827,-49.143596,1,0,0,0,,0.019,16
272367,34.101562,-5.829153,170.247753,-60.638325,1,0,0,0,,0.019,16
272586,35.683594,-5.379379,171.992947,-59.253501,1,0,0,0,,0.02,65
272628,150.46875,3.732834,235.392208,43.283244,1,0,0,0,,0.02,16
272840,348.586945,-64.573555,318.693903,-49.477869,1,1.1871,1.6373,0.1461,45.4236,0.018,42
272926,53.261719,-27.615883,223.280041,-54.281374,1,0.3217,0.2843,0.0338,40.8212,0.006,90
273320,349.966217,-62.696659,319.542989,-51.376556,1,0,0,0,,0.021,16
273326,349.966217,-62.696659,319.542989,-51.376556,1,0.2345,0.2518,0.0159,40.5197,0.021,42
273339,348.586945,-64.573555,318.693903,-49.477869,1,0,0,0,,0.018,16
273526,151.171875,2.537361,237.288526,43.169764,1,0.1305,0.1309,0.0159,38.9446,0.024,52
273604,150.117188,2.238686,236.784618,42.139082,1,0,0,0,,0.016,16
273762,151.171875,1.342993,238.60252,42.464379,1,0.0739,0.0747,0.013,37.6452,0.026,42
273804,0.58952,-47.161343,325.385896,-67.769893,1,0.4371,0.4568,0.0263,42.0265,0.009,42
273938,51.855469,-28.630989,224.73326,-55.649872,1,0.3326,0.4098,0.062,41.7464,0.009,62
274283,358.3125,-44.993881,332.185785,-68.685906,1,0.3615,0.3724,0.0229,41.5017,0.009,42
274494,33.222656,-4.780192,167.515653,-60.396584,1,0.5766,0.5284,0.0379,42.4053,0.018,90
274498,149.414062,3.433834,234.919132,42.24555,1,0.0751,0.0937,0.0479,38.1636,0.027,62
274599,349.285706,-62.884678,319.786163,-51.046461,1,0,0,0,,0.018,65
274938,150.644531,3.583322,235.698235,43.342784,1,0,0,0,,0.018,92
275243,150.820312,3.134927,236.341348,43.230123,1,0.4653,0.4568,0.0141,42.0262,0.016,90
275418,152.050781,2.985506,237.495952,44.143927,1,0,0,0,,0.019,65
275987,53.085938,-28.122234,224.100909,-54.509752,1,0.212,0.5397,0.0375,42.4606,0.007,62
276083,33.574219,-5.379379,168.83809,-60.637536,1,2.6752,2.5249,0.5812,46.5739,0.017,88
276457,150.996094,4.181528,235.291975,43.970869,1,0.1909,0.1714,0.0169,39.5839,0.015,67
276677,151.347656,3.583322,236.252362,43.918627,1,0,0,0,,0.015,65
277345,347.013428,-62.508568,321.472056,-50.73533,1,0.4619,0.4647,0.5113,42.0711,0.018,90
277515,0.929752,-44.597992,328.531426,-70.083244,1,0.6185,0.662,0.0328,42.9989,0.011,90
277648,35.683594,-5.379379,171.992947,-59.253501,1,0,0,0,,0.02,16
278398,151.347656,3.583322,236.252362,43.918627,1,0.5138,0.5443,0.026,42.4832,0.015,90
278407,351.73468,-62.884678,318.284128,-51.651217,1,0.289,0.2939,1.3191,40.9039,0.019,88
278480,149.414062,1.940072,236.565366,41.393323,1,0,0,0,,0.018,53
278959,52.910156,-27.953188,223.774083,-54.639214,1,0.2475,0.2452,0.0916,40.4542,0.007,67
279243,0.949367,-45.586655,326.991548,-69.251686,1,0.888,0.8933,0.0291,43.7975,0.013,88
279292,148.886719,2.686724,235.347248,41.389003,1,0.3048,0.3106,0.0087,41.0422,0.028,15
279402,151.347656,4.181528,235.568369,44.259942,1,0.355,0.582,0.3428,42.6586,0.016,90
279501,34.277344,-5.079716,169.526841,-59.95664,1,0.3016,0.3111,0.1005,41.0463,0.019,90
279617,150.820312,3.732834,235.666318,43.572109,1,0,0,0,,0.016,65
280766,34.453125,-5.229529,169.987075,-59.956185,1,0.2367,0.1739,0.0652,39.6194,0.019,90
280788,349.615387,-63.636005,318.927246,-50.506542,1,0.5439,0.3629,0.7294,41.4358,0.018,90
280814,52.207031,-28.630989,224.800211,-55.343637,1,0,0,0,,0.009,16
280825,359.814819,-44.399834,330.775011,-69.801007,1,0,0,0,,0.009,92
280954,34.980469,-6.279288,172.180075,-60.389399,1,0,0,0,,0.023,65
281273,148.886719,2.686724,235.347248,41.389003,1,0,0,0,,0.028,16
281632,349.966217,-62.696659,319.542989,-51.376556,1,0.1746,0.1685,0.0179,39.5435,0.021,52
281787,53.964844,-28.630989,225.14295,-53.813613,1,0,0,0,,0.009,65
282659,349.285706,-62.884678,319.786163,-51.046461,1,0,0,0,,0.018,65
282714,349.046051,-61.943836,320.79653,-51.753706,1,0.2899,0.2997,0.0122,40.9533,0.017,90
283016,35.332031,-5.979157,172.286722,-59.931743,1,0.4916,0.2817,0.4305,40.7983,0.022,90
283066,150.46875,1.64151,237.714575,42.075234,1,0.1473,0.1423,0.2192,39.1404,0.017,67
283139,1.753247,-46.768478,324.030235,-68.498041,1,0.5809,0.606,0.0571,42.7651,0.014,62
283902,33.574219,-6.579593,170.455585,-61.548219,1,0.2982,0.2866,0.0192,40.841,0.021,90
284171,53.613281,-27.953188,223.929533,-54.024772,1,0.9297,0.9391,0.0373,43.9318,0.007,90
284475,352.398651,-62.696659,318.017427,-51.967966,1,0.4953,0.4207,0.0512,41.814,0.02,90
284655,52.207031,-28.630989,224.800211,-55.343637,1,0,0,0,,0.009,65
284751,53.613281,-26.944359,222.237403,-53.863858,1,0,0,0,,0.009,65
284802,150.117188,2.238686,236.784618,42.139082,1,0,0,0,,0.016,16
285029,349.160583,-64.760857,318.219706,-49.458924,1,0.313,0.2576,0.7196,40.576,0.02,42
285450,53.613281,-28.630989,225.073365,-54.119461,1,0.1654,0.1763,0.0107,39.6524,0.006,90
285617,2.097458,-45.783966,324.73784,-69.478613,1,0.5103,0.4558,0.9115,42.0211,0.011,88
285644,150.820312,3.134927,236.341348,43.230123,1,0,0,0,,0.016,92
285683,52.558594,-27.279613,222.538937,-54.845107,1,0.2827,0.5487,1.0323,42.504,0.008,90
285827,33.574219,-5.379379,168.83809,-60.637536,1,0.4066,0.3689,0.0464,41.4775,0.017,90
286720,53.789062,-27.784405,223.685697,-53.845803,1,0,0,0,,0.009,92
287028,2.097458,-45.783966,324.73784,-69.478613,1,1.1852,1.2862,0.1242,44.7764,0.011,42
287173,52.910156,-26.276812,220.926149,-54.363918,1,0.1817,0.1989,0.5235,39.9431,0.008,90
287479,53.085938,-28.122234,224.100909,-54.509752,1,0.1892,0.1929,0.0079,39.8691,0.007,42
287556,150.996094,2.388015,237.313912,42.939977,1,0.2741,0.3232,0.1353,41.1429,0.021,62
287657,150.820312,3.134927,236.341348,43.230123,1,0.1008,0.1192,0.0101,38.7247,0.016,42
288035,150.996094,2.388015,237.313912,42.939977,1,0,0,0,,0.021,65
288967,151.171875,1.342993,238.60252,42.464379,1,0,0,0,,0.026,16
289325,1.723404,-45.98114,325.117958,-69.180825,1,0.3947,0.4298,0.03,41.8694,0.01,90
289591,150.644531,3.583322,235.698235,43.342784,1,0,0,0,,0.018,65
